Table Name,Column Name,Data Type,Description,Is Partition Key,Table Location,Table Type,Last Updated,Table Description
"contact_evaluation_record","user_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","queue_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","channel","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","contact_aggregation_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","evaluated_contact_with_status","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","data_lake_last_processed_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","evaluation_source","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","resubmitted","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","evaluation_type","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","calibration_session_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","item_title","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","form_version","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","acknowledgement_status","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","acknowledger_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","evaluation_acknowledged_timestamp","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","acknowledger_comment","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_evaluation_record","item_disabled","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-cer-par/connect_datalake/contact_evaluation_record","EXTERNAL_TABLE","2025-10-17T11:41:04+11:00",""
"contact_lens_conversational_analytics","instance_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","aws_account_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","version","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","instance_arn","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","contact_id","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","channel","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","language_locale","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
"contact_lens_conversational_analytics","feature","Unknown","","NO","s3://63159a352a384916d3489a0663aa66fb-clr-par/connect_datalake/contact_lens_conversational_analytics","EXTERNAL_TABLE","2025-10-17T11:46:01+11:00",""
